,Gaia2,RAdeg,DEdeg,PDis,plx,e_plx,Gmag,e_Gmag,Bpmag,e_Bpmag,Rpmag,e_Rpmag,Sep,pmRA,e_pmRA,pmDE,e_pmDE,Age,PreAge,CoolAge,[Fe/H],DM,Av,e_Age,e_PreAge,e_CoolAge,e_[Fe/H],e_DM,e_Av,Nb,PCont
2227,657819944131129472,128.909238,15.438623999999999,0.00209,6.466,85.90899999999999,15.703,0.0007,16.991,0.005,14.573,0.002,1208.6083,-32.106,0.11800000000000001,15.409,0.067,1.5019999999999998,0.37,1.1320000000000001,-0.75,6.035,0.06,0.078,0.09300000000000001,0.045,0.6709999999999999,0.025,0.01,7.0,0.0
2228,2625659919185440000,334.859394,-6.465555,0.00702,6.486000000000001,78.58,15.667,0.0033,17.23,0.015,14.427,0.011000000000000001,3906.88,7.615,0.142,18.887,0.141,0.98,0.337,0.643,-0.7190000000000001,6.218999999999999,0.054000000000000006,0.068,0.073,0.023,0.652,0.027000000000000003,0.01,7.0,0.006
2229,3962525561591061248,190.196689,27.954598999999998,0.0017699999999999999,6.495,29.462,18.401,0.0019,20.447,0.062,17.072,0.006,969.4173,-109.594,0.314,-28.166,0.19699999999999998,1.597,1.2990000000000002,0.298,-0.727,5.961,0.06,0.419,0.425,0.015,0.63,0.042,0.008,7.0,0.0
2230,4012401328876875776,189.289148,31.682496999999998,0.00123,6.527,25.441999999999997,18.483,0.0019,20.242,0.087,17.157,0.008,632.1732,29.349,0.319,-110.56299999999999,0.248,5.537999999999999,4.697,0.841,-0.7959999999999999,5.94,0.06,2.635,2.679,0.055999999999999994,0.608,0.071,0.008,7.0,0.0
2231,1557593013998753024,195.643529,52.117298,0.0032,6.553,59.36600000000001,17.682000000000002,0.0015,19.385,0.04,16.383,0.005,1761.9899,-0.135,0.154,-22.866999999999997,0.151,3.275,3.2039999999999997,0.071,-0.815,5.952000000000001,0.03,1.297,1.296,0.004,0.603,0.022000000000000002,0.006999999999999999,7.0,0.0
2232,331610237333827968,35.049279999999996,37.771361999999996,0.0054600000000000004,6.596,125.573,14.669,0.0005,15.860999999999999,0.004,13.594000000000001,0.001,2892.5272,36.333,0.102,-20.069000000000003,0.087,1.524,1.021,0.503,-0.747,6.031000000000001,0.067,0.284,0.287,0.011000000000000001,0.6559999999999999,0.018000000000000002,0.01,7.0,0.002
2233,1649456282786193152,246.916792,68.349047,0.00411,6.64,88.86200000000001,16.879,0.0013,18.463,0.017,15.642000000000001,0.004,2316.1844,58.239,0.13,-33.482,0.165,2.42,1.6869999999999998,0.733,-0.7120000000000001,5.99,0.057999999999999996,0.516,0.527,0.019,0.64,0.025,0.01,7.0,0.0
2234,1215379026400365568,229.170921,22.828295999999998,0.00921,6.648,84.816,16.335,0.0009,17.867,0.008,15.125,0.003,4783.2683,36.592,0.133,-66.156,0.14,1.9469999999999998,0.415,1.5330000000000001,-0.6859999999999999,6.021,0.09,0.087,0.099,0.07400000000000001,0.621,0.024,0.01,7.0,0.009000000000000001
2235,6907030890620245632,311.57957799999997,-7.249606,0.02313,6.687,29.67,18.735,0.002,20.365,0.087,17.374000000000002,0.013999999999999999,13551.1048,58.532,0.385,-48.331,0.28300000000000003,1.489,0.419,1.07,-0.7170000000000001,6.11,0.037000000000000005,0.08900000000000001,0.129,0.095,0.622,0.069,0.01,7.0,0.12300000000000001
2236,3285345180497320704,64.608918,6.677899000000001,0.00598,6.696000000000001,75.206,15.83,0.0009,17.389,0.009000000000000001,14.619000000000002,0.003,3045.6841,28.308000000000003,0.174,-9.08,0.11199999999999999,8.994,8.363999999999999,0.63,-0.977,6.46,0.062,2.841,2.8489999999999998,0.016,0.583,0.031,0.018000000000000002,7.0,0.003
2237,6863852867138396288,297.132658,-23.275026,0.01684,6.718,87.87799999999999,16.602999999999998,0.0011,18.162,0.019,15.392000000000001,0.002,9059.2134,13.288,0.13699999999999998,-4.574,0.10300000000000001,7.247000000000001,6.834,0.41200000000000003,-0.8140000000000001,6.197,0.037000000000000005,2.5540000000000003,2.557,0.01,0.596,0.024,0.009000000000000001,7.0,0.07400000000000001
2238,3086809870566397952,116.085168,0.903705,0.01081,6.755,108.27,15.911,0.0007,17.117,0.004,14.834000000000001,0.001,5664.5243,28.363000000000003,0.10400000000000001,1.0070000000000001,0.067,5.931,5.086,0.845,-0.747,6.115,0.064,1.9569999999999999,1.965,0.016,0.625,0.02,0.01,7.0,0.023
2239,873818281853806336,118.16686000000001,25.597220999999998,0.00108,6.787000000000001,73.098,17.011,0.0009,18.422,0.015,15.823,0.003,597.755,-60.048,0.146,-0.109,0.094,3.807,3.64,0.16699999999999998,-0.7979999999999999,6.032,0.05,1.6159999999999999,1.6159999999999999,0.008,0.598,0.028999999999999998,0.009000000000000001,7.0,0.0
2240,3533423797184904576,171.243437,-25.726833,0.00156,6.813,87.91799999999999,15.667,0.0007,16.996,0.004,14.525,0.002,801.7591,-25.203000000000003,0.128,-18.309,0.091,6.346,6.099,0.247,-0.9159999999999999,5.999,0.061,2.04,2.04,0.009000000000000001,0.574,0.024,0.008,7.0,0.0
2241,1285325420673943680,216.55604300000002,30.867259000000004,0.00403,6.818,198.517,13.817,0.0005,14.991,0.002,12.744000000000002,0.002,2293.2092,-35.41,0.06,-4.141,0.062,1.4380000000000002,0.36200000000000004,1.0759999999999998,-0.603,5.886,0.04,0.065,0.07200000000000001,0.022000000000000002,0.64,0.011000000000000001,0.008,7.0,0.0
2242,789718973908468352,169.510323,48.740279,0.00325,6.819,268.103,13.724,0.0003,14.585999999999999,0.002,12.822000000000001,0.001,1729.2412,-20.573,0.024,-10.585,0.027999999999999997,2.205,1.693,0.512,-0.677,5.867999999999999,0.048,0.45799999999999996,0.46,0.005,0.637,0.008,0.006999999999999999,7.0,0.0
2243,2389580341611798784,356.558262,-20.178469,0.0016300000000000002,6.834,69.433,15.880999999999998,0.0012,17.294,0.006999999999999999,14.712,0.002,858.4292,8.47,0.129,-1.827,0.126,2.435,2.0540000000000003,0.38,-0.7509999999999999,5.91,0.048,0.6859999999999999,0.691,0.013000000000000001,0.64,0.032,0.008,7.0,0.0
2244,4557683577852680832,253.342464,14.922635000000001,0.02215,6.892,205.734,12.102,0.0002,12.639000000000001,0.001,11.433,0.001,10939.2147,-87.649,0.037000000000000005,36.803000000000004,0.034,1.5830000000000002,0.5529999999999999,1.03,-0.672,6.074,0.033,0.129,0.136,0.019,0.6629999999999999,0.01,0.01,7.0,0.095
2245,1453322271887657600,211.96394300000003,30.193997999999997,0.00345,6.909,39.741,18.115,0.0016,19.918,0.069,16.785,0.006,1826.779,-24.584,0.326,-22.212,0.27899999999999997,0.474,0.065,0.408,-0.662,5.874,0.034,0.022000000000000002,0.005,0.021,0.645,0.049,0.008,7.0,0.0
2246,3860853923233570048,154.07728400000002,4.295121,0.00081,6.917999999999999,45.933,16.817,0.0014,18.375,0.034,15.546,0.003,404.1785,-72.082,0.204,8.471,0.218,1.067,0.8290000000000001,0.23800000000000002,-0.73,5.905,0.024,0.271,0.278,0.015,0.64,0.046,0.009000000000000001,7.0,0.0
2247,2342152220353390208,11.921275999999999,-28.059028,0.01709,6.932,267.651,13.552999999999999,0.0005,14.415999999999999,0.003,12.648,0.002,8973.1575,-39.01,0.033,-83.499,0.025,1.716,1.229,0.488,-0.7929999999999999,5.834,0.046,0.316,0.317,0.005,0.639,0.008,0.006999999999999999,7.0,0.073
2248,643362152203431936,148.180845,25.35912,0.009940000000000001,6.949,27.366,17.948,0.0015,19.871,0.045,16.622,0.005,5255.569,-33.968,0.314,-14.503,0.24600000000000002,2.5180000000000002,2.477,0.040999999999999995,-0.6970000000000001,5.9110000000000005,0.037000000000000005,1.083,1.083,0.003,0.655,0.032,0.008,7.0,0.015
2249,4884584121543401600,64.65333000000001,-31.114382,0.03358,7.072,441.19199999999995,13.520999999999999,0.0003,14.43,0.003,12.585999999999999,0.001,16870.6031,81.039,0.025,6.465,0.035,3.887,2.355,1.5319999999999998,-0.727,5.9110000000000005,0.11699999999999999,0.9179999999999999,0.945,0.039,0.639,0.005,0.013000000000000001,7.0,0.163
2250,3483375333558995456,171.006092,-28.179937,0.00387,7.099,93.29,15.950999999999999,0.0009,17.349,0.005,14.79,0.002,1907.8013,-15.97,0.113,1.676,0.106,2.891,2.616,0.27399999999999997,-0.762,5.952000000000001,0.047,0.877,0.877,0.01,0.648,0.024,0.008,7.0,0.0
2251,6623798447651433472,338.64079100000004,-24.914544,0.0017800000000000001,7.1,97.73200000000001,15.960999999999999,0.0012,17.322,0.006999999999999999,14.811,0.003,870.7159,-52.11,0.168,-61.005,0.11599999999999999,5.987,5.789,0.198,-0.735,5.813,0.022000000000000002,2.097,2.096,0.006999999999999999,0.644,0.023,0.008,7.0,0.0
2252,1050067556244134016,151.50050900000002,60.161607,0.00119,7.102,178.825,14.772,0.0003,15.883,0.003,13.732999999999999,0.001,603.0535,-39.725,0.042,-9.718,0.05,1.685,1.295,0.39,-0.742,5.7829999999999995,0.048,0.33,0.32899999999999996,0.006999999999999999,0.654,0.012,0.006999999999999999,7.0,0.0
2253,4593432888457309440,275.32453799999996,34.148006,0.0032600000000000003,7.103,49.088,18.164,0.0018,20.055999999999997,0.087,16.832,0.006,1638.9975,-17.570999999999998,0.248,-20.879,0.293,1.94,1.669,0.271,-0.726,5.89,0.045,0.45299999999999996,0.45399999999999996,0.01,0.631,0.026000000000000002,0.008,7.0,0.0
2254,1103059893537511552,105.673383,68.104396,0.00604,7.107,101.449,16.776,0.0006,18.235,0.006999999999999999,15.587,0.001,3099.9951,-31.572,0.084,-107.26100000000001,0.106,2.655,2.201,0.45399999999999996,-0.7509999999999999,5.885,0.047,0.74,0.7440000000000001,0.011000000000000001,0.648,0.023,0.008,7.0,0.003
2255,6838870068869482240,329.857568,-16.074413,0.00214,7.125,61.074,16.512999999999998,0.0013,17.996,0.006999999999999999,15.302999999999999,0.003,1014.7631,-22.11,0.182,-61.453,0.159,4.641,4.263,0.37799999999999995,-0.789,5.855,0.04,1.936,1.943,0.013000000000000001,0.6,0.034,0.009000000000000001,7.0,0.0
2256,2382439941302497664,346.329998,-26.886851,0.00361,7.202000000000001,214.188,14.284,0.0005,15.218,0.003,13.333,0.001,1752.3166,67.13,0.075,9.711,0.055,1.4040000000000001,0.184,1.22,-0.637,5.794,0.043,0.027000000000000003,0.026000000000000002,0.028999999999999998,0.644,0.011000000000000001,0.009000000000000001,7.0,0.0
2257,643140875488542464,148.255677,24.799084,0.02426,7.268,26.575,17.94,0.0025,19.637999999999998,0.10300000000000001,16.627,0.006999999999999999,11192.8293,6.867000000000001,0.33,-23.051,0.32,1.127,0.507,0.62,-0.654,5.624,0.036000000000000004,0.134,0.16,0.047,0.643,0.062,0.009000000000000001,7.0,0.09699999999999999
2258,751262111614979200,158.177985,35.161044,0.00149,7.271,233.583,14.720999999999998,0.0004,15.827,0.003,13.681,0.002,785.5578,-42.357,0.046,-86.126,0.055999999999999994,4.112,3.0989999999999998,1.013,-0.7709999999999999,5.75,0.003,1.17,1.177,0.013000000000000001,0.614,0.009000000000000001,0.003,7.0,0.0
2259,5177858850883734144,39.952536,-6.8756580000000005,0.0030399999999999997,7.353,150.32299999999998,14.857000000000001,0.0005,15.897,0.003,13.85,0.002,1489.8928,-35.024,0.09,-34.871,0.096,2.061,0.9390000000000001,1.121,-0.706,5.74,0.091,0.257,0.267,0.024,0.649,0.013999999999999999,0.009000000000000001,7.0,0.0
2260,3929063123495222400,191.424038,13.277457,0.003,7.377999999999999,57.611999999999995,17.025,0.0009,18.714000000000002,0.015,15.749,0.002,1364.3499,-203.86900000000003,0.265,-15.689,0.168,3.14,1.6480000000000001,1.492,-0.725,5.752999999999999,0.062,0.494,0.5329999999999999,0.065,0.644,0.038,0.009000000000000001,7.0,0.0
2261,1051920984954644736,153.536932,61.91861,0.00318,7.3870000000000005,239.808,12.328,0.0007,13.078,0.003,11.498,0.002,1533.6929,-34.847,0.035,-7.695,0.044000000000000004,2.24,1.676,0.563,-0.698,5.711,0.059000000000000004,0.428,0.43,0.006,0.637,0.009000000000000001,0.008,7.0,0.0
2262,2876697252944594048,1.2005649999999999,34.607509,0.00062,7.409,49.942,17.656,0.0013,19.095,0.062,16.338,0.008,303.5847,-20.237000000000002,0.159,-50.247,0.106,3.719,3.542,0.177,-0.8009999999999999,5.853,0.015,1.483,1.482,0.006999999999999999,0.623,0.027000000000000003,0.008,7.0,0.0
2263,1626717527626355712,239.202602,60.28273299999999,0.015090000000000001,7.419,115.609,16.709,0.0008,18.264,0.01,15.493,0.002,7206.5504,-53.016999999999996,0.14400000000000002,-17.024,0.132,3.017,2.909,0.10800000000000001,-0.768,5.65,0.039,1.104,1.102,0.004,0.63,0.016,0.006999999999999999,7.0,0.049
2264,2833207165725043072,340.28292700000003,18.538014,0.00063,7.454,45.885,16.942999999999998,0.0018,18.415,0.054000000000000006,15.657,0.005,288.7278,55.596000000000004,0.166,15.17,0.198,0.615,0.22399999999999998,0.391,-0.645,5.782,0.036000000000000004,0.045,0.05,0.022000000000000002,0.637,0.047,0.01,7.0,0.0
2265,1378788852541727360,243.08952299999999,38.207972999999996,0.0011,7.47,83.2,17.313,0.0013,18.855999999999998,0.022000000000000002,16.082,0.004,520.1948,6.053,0.13,-73.691,0.23,1.712,1.515,0.196,-0.762,5.627000000000001,0.045,0.397,0.396,0.006,0.627,0.018000000000000002,0.006999999999999999,7.0,0.0
2266,583948877461123584,137.21275500000002,7.016669,0.0035399999999999997,7.515,116.229,15.661,0.0008,16.976,0.004,14.524000000000001,0.002,1686.2157,-13.174000000000001,0.098,-74.207,0.07400000000000001,2.066,0.627,1.439,-0.649,5.763999999999999,0.085,0.14400000000000002,0.16,0.044000000000000004,0.634,0.019,0.01,7.0,0.0
2267,1052356086617498112,159.41341,63.49866899999999,0.0035,7.547000000000001,188.56400000000002,15.095,0.0006,16.387,0.004,13.970999999999998,0.002,1644.2601,-123.113,0.055999999999999994,-54.001999999999995,0.066,1.8980000000000001,1.3630000000000002,0.535,-0.737,5.644,0.05,0.35100000000000003,0.35200000000000004,0.006999999999999999,0.649,0.012,0.006,7.0,0.0
2268,1702088804896925184,223.26801899999998,76.335175,0.009890000000000001,7.553999999999999,52.231,18.334,0.0019,20.351,0.063,16.998,0.006999999999999999,4673.7404,-33.698,0.298,56.893,0.287,1.807,0.302,1.505,-0.679,5.7139999999999995,0.066,0.08800000000000001,0.068,0.114,0.633,0.040999999999999995,0.009000000000000001,7.0,0.009000000000000001
2269,3673899597476607872,211.837554,6.4773879999999995,0.00598,7.62,103.165,15.745999999999999,0.001,17.3,0.009000000000000001,14.524000000000001,0.002,2847.1666,-25.75,0.14300000000000002,-29.087,0.125,1.845,0.327,1.518,-0.733,5.67,0.07200000000000001,0.066,0.061,0.064,0.613,0.021,0.009000000000000001,7.0,0.002
2270,590879369833672960,138.89762,9.710009,0.017509999999999998,7.689,177.75099999999998,14.77,0.0006,15.87,0.004,13.73,0.002,8414.5672,24.336,0.081,-43.8,0.09699999999999999,1.831,1.528,0.302,-0.738,5.737,0.061,0.374,0.37200000000000005,0.008,0.653,0.012,0.008,7.0,0.066
2271,6869830186003974400,296.305977,-18.565553,0.00491,7.694,40.498000000000005,18.227999999999998,0.0022,20.132,0.066,16.903,0.006,2235.193,-34.064,0.36700000000000005,-32.227,0.39299999999999996,4.912,3.863,1.0490000000000002,-0.7829999999999999,5.871,0.054000000000000006,1.882,1.915,0.05,0.634,0.049,0.01,7.0,0.0
2272,4494415204884986112,263.326377,13.475095000000001,0.035710000000000006,7.77,193.234,15.129000000000001,0.0004,16.459,0.003,13.988,0.002,17314.3816,-55.111000000000004,0.066,-79.003,0.069,6.247000000000001,4.994,1.253,-0.787,5.946000000000001,0.115,1.902,1.911,0.017,0.618,0.011000000000000001,0.01,7.0,0.168
2273,3366740720633253248,106.021677,20.354694,0.0016,7.8,93.986,15.865,0.0018,17.53,0.016,14.599,0.008,755.3431,-8.154,0.145,-28.164,0.13,1.851,1.11,0.741,-0.731,5.778,0.073,0.337,0.348,0.021,0.639,0.024,0.01,7.0,0.0
2274,1214804394135222656,231.795825,22.795510999999998,0.00346,7.801,108.262,16.053,0.0007,17.382,0.008,14.922,0.002,1530.6381,14.477,0.096,106.919,0.09300000000000001,6.805,6.207999999999999,0.598,-0.852,5.726,0.065,2.135,2.14,0.011000000000000001,0.635,0.02,0.008,7.0,0.0
2275,4016793572887550848,186.2384,33.670642,0.00534,7.812,157.344,15.054,0.0004,16.404,0.004,13.905999999999999,0.001,2447.5238,-44.102,0.078,-17.959,0.049,2.121,1.954,0.16699999999999998,-0.764,5.581,0.040999999999999995,0.5539999999999999,0.5529999999999999,0.005,0.645,0.013999999999999999,0.006999999999999999,7.0,0.0
2276,1942430781034144128,349.807833,48.4019,0.00247,7.815,258.632,14.342,0.0003,15.465,0.002,13.294,0.002,1130.8819,-49.394,0.046,-54.133,0.045,9.277000000000001,8.533999999999999,0.743,-0.995,6.097,0.034,2.6310000000000002,2.639,0.012,0.52,0.009000000000000001,0.016,7.0,0.0
2277,3775923285713062656,157.873499,-6.0859879999999995,0.00394,7.8870000000000005,229.62099999999998,13.773,0.0004,14.742,0.005,12.804,0.002,1723.4805,19.632,0.052000000000000005,-59.028999999999996,0.048,1.989,1.605,0.385,-0.703,5.6370000000000005,0.026000000000000002,0.409,0.408,0.006,0.657,0.01,0.008,7.0,0.0
2278,1036217489305134848,134.09044,56.024329,0.0018399999999999998,7.89,126.931,15.263,0.0008,16.839000000000002,0.008,14.035,0.003,801.8608,-20.063,0.091,-50.606,0.077,1.74,0.713,1.026,-0.7290000000000001,5.607,0.057999999999999996,0.196,0.209,0.026000000000000002,0.635,0.017,0.01,7.0,0.0
2279,1317010115972093440,242.343523,29.0285,0.00477,7.891,138.314,16.186,0.0009,17.712,0.013000000000000001,14.977,0.002,2174.4644,-47.496,0.085,3.472,0.105,1.8730000000000002,0.742,1.131,-0.715,5.626,0.10800000000000001,0.201,0.213,0.027000000000000003,0.643,0.015,0.011000000000000001,7.0,0.0
2280,1670271072988154496,216.141552,67.841086,0.00236,7.91,179.805,15.338,0.0006,16.735,0.005,14.167,0.001,1077.2167,-70.279,0.092,22.518,0.08,2.562,1.847,0.715,-0.7559999999999999,5.575,0.057999999999999996,0.551,0.556,0.011000000000000001,0.638,0.012,0.008,7.0,0.0
2281,2836648190441772160,341.498807,22.642228,0.00345,7.917999999999999,117.15,15.657,0.0007,16.865,0.004,14.562999999999999,0.002,1591.4912,-77.539,0.11699999999999999,-25.311,0.12,1.395,0.603,0.7929999999999999,-0.716,5.665,0.035,0.14300000000000002,0.149,0.018000000000000002,0.629,0.018000000000000002,0.008,7.0,0.0
2282,2877617990853335424,1.8074290000000002,37.310285,0.00285,7.999,294.009,13.94,0.0003,14.977,0.002,12.932,0.001,1324.1761,81.548,0.037000000000000005,-46.013000000000005,0.022000000000000002,2.7539999999999996,1.248,1.506,-0.632,5.718999999999999,0.12,0.308,0.317,0.024,0.636,0.006999999999999999,0.01,7.0,0.0
2283,4526446413845756672,272.69039300000003,18.188734,0.007559999999999999,8.083,46.239,18.182000000000002,0.0017,20.067,0.099,16.86,0.006,3319.1408,-21.581,0.301,-120.88799999999999,0.384,1.8090000000000002,0.556,1.253,-0.6990000000000001,5.789,0.067,0.14,0.17600000000000002,0.078,0.652,0.047,0.011000000000000001,7.0,0.004
2284,2323808930428183168,5.1941,-25.2137,0.019030000000000002,8.105,49.878,16.114,0.0013,17.776,0.01,14.877,0.003,7904.7385,-115.704,0.18100000000000002,-132.651,0.175,1.2570000000000001,0.57,0.687,-0.7170000000000001,5.355,0.013000000000000001,0.141,0.159,0.034,0.623,0.042,0.006999999999999999,7.0,0.059000000000000004
2285,1269088417070684672,224.353454,27.27958,0.01078,8.121,210.59900000000002,14.489,0.0008,15.700999999999999,0.004,13.402000000000001,0.002,4689.2488,31.006,0.077,-31.25,0.077,2.013,1.431,0.5820000000000001,-0.7390000000000001,5.544,0.067,0.348,0.35100000000000003,0.006,0.619,0.01,0.008,7.0,0.009000000000000001
2286,1788085874208303616,318.76397099999997,17.967458999999998,0.0010400000000000001,8.128,70.322,17.03,0.001,18.941,0.027000000000000003,15.715,0.003,451.2516,4.351,0.223,69.398,0.228,3.345,2.432,0.9129999999999999,-0.723,5.79,0.11900000000000001,0.907,0.924,0.028999999999999998,0.635,0.031,0.01,7.0,0.0
2287,3724362340763265536,210.73558599999998,11.224388000000001,0.0010199999999999999,8.154,52.504,17.634,0.0021,19.458,0.061,16.320999999999998,0.004,421.3665,50.995,0.306,-106.309,0.231,1.8940000000000001,0.34299999999999997,1.551,-0.72,5.513,0.083,0.08900000000000001,0.075,0.105,0.632,0.038,0.009000000000000001,7.0,0.0
2288,947510231206691200,107.31969199999999,39.673901,0.0038399999999999997,8.169,59.611000000000004,17.074,0.0014,19.012999999999998,0.038,15.729000000000001,0.004,1649.1751,14.623,0.235,-48.99100000000001,0.23,4.6339999999999995,4.497,0.13699999999999998,-0.763,5.574,0.011000000000000001,1.869,1.869,0.006,0.636,0.025,0.006999999999999999,7.0,0.0
2289,5672142722602945024,148.331886,-17.630685,0.00412,8.222999999999999,92.978,16.452,0.0019,18.182000000000002,0.027999999999999997,15.192,0.005,1786.0625,-88.87299999999999,0.142,8.167,0.127,1.473,0.345,1.128,-0.774,5.561,0.061,0.061,0.07200000000000001,0.04,0.65,0.023,0.011000000000000001,7.0,0.0
2290,3762150081508907520,158.375884,-8.893248,0.00195,8.225,66.175,15.485999999999999,0.0008,16.922,0.006999999999999999,14.3,0.002,823.7149,28.987,0.134,-75.29,0.14800000000000002,1.455,0.86,0.595,-0.7390000000000001,5.54,0.03,0.252,0.262,0.023,0.638,0.033,0.008,7.0,0.0
2291,5146195046307753728,38.384021000000004,-14.172047000000001,0.00746,8.24,98.662,15.806,0.001,17.215999999999998,0.009000000000000001,14.629000000000001,0.005,3130.3355,-44.4,0.129,-8.568999999999999,0.132,2.079,1.005,1.074,-0.721,5.482,0.059000000000000004,0.275,0.289,0.03,0.64,0.022000000000000002,0.01,7.0,0.003
2292,1737331691619440768,313.855509,6.793456,0.004529999999999999,8.317,112.29899999999999,13.738,0.0014,14.793,0.004,12.657,0.001,1934.9639,34.753,0.135,-41.081,0.107,3.154,1.706,1.4469999999999998,-0.753,5.651,0.052000000000000005,0.435,0.451,0.033,0.627,0.018000000000000002,0.009000000000000001,7.0,0.0
