,ID1,ID2,RA1deg,RA2deg,DE1deg,DE2deg,plx1,plx2,e_plx1,e_plx2,Gmag1,Gmag2,e_Gmag1,e_Gmag2,Bpmag1,Bpmag2,e_Bpmag1,e_Bpmag2,Rpmag1,Rpmag2,e_Rpmag1,e_Rpmag2,pmRA1,pmRA2,e_pmRA1,e_pmRA2,pmDE1,pmDE2,e_pmDE1,e_pmDE2,RVel1,RVel2,e_RVel1,e_RVel2,gmag1,gmag2,rmag1,rmag2,imag1,imag2,zmag1,zmag2,e_gmag1,e_gmag2,e_rmag1,e_rmag2,e_imag1,e_imag2,e_zmag1,e_zmag2,Age1,Age2,ZMass1,ZMass2,PreAge1,PreAge2,CoolAge1,CoolAge2,[Fe/H]1,[Fe/H]2,DM1,DM2,Av1,Av2,e_Age1,e_Age2,e_ZMass1,e_ZMass2,e_PreAge1,e_PreAge2,e_CoolAge1,e_CoolAge2,e_[Fe/H]1,e_[Fe/H]2,e_DM1,e_DM2,e_Av1,e_Av2,Nb1,Nb2,Sep,PDis,Type,PCont
2785,915200,915584,9.124653,9.138256,-21.852499,-21.867599,6.179,6.021,40.191,105.883,17.704,15.854,0.0013,0.0008,17.686,17.181,0.01,0.006,17.711,14.713,0.008,0.002,-44.631,-44.765,0.27,0.09,-74.884,-74.892,0.153,0.054,0.0,0.0,0.0,0.0,17.609,0.0,17.8,0.0,18.015,0.0,18.224,0.0,0.008,0.0,0.004,0.0,0.005,0.0,0.007,0.0,2.411,0.0,1.564,0.0,2.086,0.0,0.325,0.0,-0.746,0.0,6.164,0.0,0.047,0.0,0.62,0.0,0.096,0.0,0.62,0.0,0.009,0.0,0.625,0.0,0.019,0.0,0.007,0.0,7,0,11466.6152,0.01968,1,0.1
2786,2259328,2259072,122.961206,122.960501,-3.049185,-3.046784,6.483,6.065,51.908,39.572,17.502,17.984,0.0014,0.0017,17.456,19.593,0.009,0.05,17.559,16.725,0.013,0.006,-9.026,-9.693,0.21,0.259,-12.492,-11.964,0.146,0.18,0.0,0.0,0.0,0.0,17.372,0.0,17.606,0.0,17.87,0.0,18.077,0.0,0.004,0.0,0.004,0.0,0.002,0.0,0.007,0.0,1.758,0.0,1.782,0.0,1.512,0.0,0.245,0.0,-0.82,0.0,6.102,0.0,0.049,0.0,0.489,0.0,0.166,0.0,0.494,0.0,0.012,0.0,0.646,0.0,0.04,0.0,0.008,0.0,7,0,1389.6519,0.0025,1,0.0
2787,338176,136064,182.510628,182.515299,18.093081,18.098699,6.14,6.133,24.779,127.884,18.133,11.633,0.002,0.001,18.069,12.094,0.014,0.003,18.11,11.048,0.02,0.002,-42.14,-42.394,0.35,0.081,-5.692,-5.679,0.247,0.045,0.0,-4.174,0.0,0.52,18.081,0.0,18.226,0.0,18.414,0.0,18.602,0.0,0.005,0.0,0.006,0.0,0.006,0.0,0.005,0.0,1.183,0.0,2.463,0.0,0.636,0.0,0.547,0.0,-0.719,0.0,6.164,0.0,0.024,0.0,0.156,0.0,0.116,0.0,0.159,0.0,0.011,0.0,0.627,0.0,0.017,0.0,0.009,0.0,7,0,4198.1192,0.00716,1,0.007
2788,1361664,824960,127.121308,127.119512,36.571676,36.570672,6.104,6.135,35.766,29.103,17.277,16.807,0.0018,0.0013,17.126,18.153,0.016,0.029,17.358,15.621,0.015,0.003,-39.491,-40.261,0.234,0.267,-61.769,-61.951,0.143,0.17,0.0,0.0,0.0,0.0,17.135,0.0,17.419,0.0,17.674,0.0,17.908,0.0,0.004,0.0,0.007,0.0,0.003,0.0,0.009,0.0,3.559,0.0,1.366,0.0,3.4,0.0,0.158,0.0,-0.747,0.0,6.178,0.0,0.023,0.0,1.739,0.0,0.196,0.0,1.742,0.0,0.011,0.0,0.64,0.0,0.052,0.0,0.009,0.0,7,0,1036.1437,0.00176,1,0.0
2789,784128,783872,207.351863,207.349685,21.123657,21.112609,6.263,6.163,78.906,74.134,17.046,14.687,0.0015,0.0005,16.92,15.922,0.009,0.004,17.163,13.587,0.009,0.001,-85.295,-85.349,0.159,0.188,13.017,13.867,0.122,0.12,0.0,0.0,0.0,0.0,16.864,0.0,17.186,0.0,17.487,0.0,17.728,0.0,0.002,0.0,0.003,0.0,0.004,0.0,0.006,0.0,1.632,0.0,1.788,0.0,1.525,0.0,0.107,0.0,-0.758,0.0,6.095,0.0,0.039,0.0,0.475,0.0,0.165,0.0,0.475,0.0,0.006,0.0,0.655,0.0,0.029,0.0,0.009,0.0,7,0,6456.4971,0.01123,1,0.037
2790,2264704,2264448,131.908419,131.911642,49.520563,49.523465,5.9,6.174,24.143,75.723,18.499,16.434,0.0015,0.0006,18.471,17.761,0.038,0.01,18.339,15.287,0.033,0.003,-79.269,-78.993,0.307,0.114,-33.348,-31.884,0.269,0.097,0.0,0.0,0.0,0.0,18.511,0.0,18.514,0.0,18.638,0.0,18.757,0.0,0.01,0.0,0.016,0.0,0.006,0.0,0.015,0.0,2.024,0.0,1.915,0.0,1.306,0.0,0.717,0.0,-0.698,0.0,6.122,0.0,0.061,0.0,0.396,0.0,0.157,0.0,0.408,0.0,0.023,0.0,0.648,0.0,0.029,0.0,0.01,0.0,7,0,2183.1917,0.00358,1,0.0
2791,370048,369920,205.511405,205.511739,6.759829,6.758423,6.385,6.24,66.535,59.318,17.118,16.822,0.0014,0.0012,17.05,18.474,0.007,0.02,17.203,15.567,0.009,0.004,-39.346,-39.432,0.168,0.194,-3.33,-4.362,0.136,0.138,0.0,0.0,0.0,0.0,16.967,0.0,17.249,0.0,17.528,0.0,17.764,0.0,0.004,0.0,0.003,0.0,0.004,0.0,0.005,0.0,3.319,0.0,1.358,0.0,3.168,0.0,0.152,0.0,-0.823,0.0,6.046,0.0,0.038,0.0,1.312,0.0,0.14,0.0,1.312,0.0,0.008,0.0,0.634,0.0,0.031,0.0,0.008,0.0,7,0,814.964,0.00145,1,0.0
2792,1204352,1204224,228.776925,228.785065,77.999284,77.998323,6.31,6.265,81.216,189.678,17.414,15.307,0.0013,0.0005,17.366,16.564,0.008,0.006,17.449,14.194,0.016,0.002,15.381,16.692,0.179,0.07,18.007,18.481,0.144,0.059,0.0,0.0,0.0,0.0,17.292,0.0,17.531,0.0,17.773,0.0,18.007,0.0,0.004,0.0,0.006,0.0,0.008,0.0,0.018,0.0,2.587,0.0,1.495,0.0,2.359,0.0,0.229,0.0,-0.782,0.0,6.091,0.0,0.035,0.0,0.759,0.0,0.108,0.0,0.757,0.0,0.005,0.0,0.661,0.0,0.011,0.0,0.008,0.0,7,0,1110.5593,0.00195,1,0.0
2793,1043968,1045120,148.54276,148.534863,-14.444535,-14.458481,6.302,6.325,26.871,108.861,18.341,15.169,0.0026,0.0007,18.42,16.391,0.022,0.009,18.241,14.063,0.03,0.002,44.75,43.922,0.556,0.095,-64.227,-63.886,0.463,0.106,0.0,0.0,0.0,0.0,18.333,0.0,18.381,0.0,18.51,0.0,18.656,0.0,0.006,0.0,0.005,0.0,0.005,0.0,0.007,0.0,2.163,0.0,1.766,0.0,1.549,0.0,0.613,0.0,-0.737,0.0,6.165,0.0,0.068,0.0,0.399,0.0,0.126,0.0,0.405,0.0,0.013,0.0,0.621,0.0,0.02,0.0,0.01,0.0,7,0,9085.7132,0.0159,1,0.075
2794,818560,818432,18.116078,18.117332,-24.822937,-24.820951,6.359,6.339,50.021,81.93,17.475,16.415,0.001,0.0008,17.44,17.865,0.006,0.007,17.56,15.239,0.007,0.002,-0.256,-0.531,0.221,0.139,-68.126,-68.485,0.161,0.098,0.0,0.0,0.0,0.0,17.348,0.0,17.575,0.0,17.838,0.0,18.064,0.0,0.003,0.0,0.009,0.0,0.004,0.0,0.007,0.0,1.332,0.0,2.033,0.0,1.084,0.0,0.248,0.0,-0.761,0.0,6.047,0.0,0.061,0.0,0.319,0.0,0.139,0.0,0.321,0.0,0.009,0.0,0.64,0.0,0.026,0.0,0.008,0.0,7,0,1295.9958,0.00229,1,0.0
2795,508416,955264,54.384945,54.393346,-11.882265,-11.882728,6.011,6.348,21.571,171.069,18.985,14.357,0.0036,0.0005,18.935,15.337,0.04,0.005,18.768,13.389,0.046,0.002,13.052,14.034,0.445,0.068,-8.205,-7.638,0.461,0.069,0.0,0.0,0.0,0.0,18.986,0.0,19.007,0.0,19.126,0.0,19.22,0.0,0.006,0.0,0.007,0.0,0.006,0.0,0.014,0.0,1.446,0.0,3.24,0.0,0.303,0.0,1.142,0.0,-0.696,0.0,6.204,0.0,0.063,0.0,0.05,0.0,0.14,0.0,0.061,0.0,0.03,0.0,0.642,0.0,0.012,0.0,0.011,0.0,7,0,4931.1289,0.00823,1,0.01
2796,929536,3609728,254.194944,254.194186,3.831207,3.831322,6.034,6.385,30.295,43.268,18.137,17.447,0.002,0.0011,18.108,19.052,0.01,0.02,18.003,16.192,0.011,0.003,13.725,13.763,0.335,0.249,-71.969,-70.271,0.274,0.201,0.0,0.0,0.0,0.0,18.088,0.0,18.206,0.0,18.382,0.0,18.519,0.0,0.006,0.0,0.007,0.0,0.004,0.0,0.01,0.0,3.902,0.0,1.332,0.0,3.421,0.0,0.482,0.0,-0.817,0.0,6.241,0.0,0.016,0.0,1.458,0.0,0.16,0.0,1.473,0.0,0.022,0.0,0.639,0.0,0.047,0.0,0.007,0.0,7,0,456.3645,0.00076,1,0.0
2797,268032,1494528,339.342133,339.345078,24.407628,24.407927,6.567,6.409,37.176,160.468,18.116,12.362,0.0018,0.0002,18.065,12.919,0.016,0.001,17.898,11.681,0.021,0.001,57.767,57.074,0.264,0.059,33.456,33.535,0.248,0.063,0.0,-49.74,0.0,1.205,18.044,0.0,18.157,0.0,18.276,0.0,18.41,0.0,0.006,0.0,0.006,0.0,0.006,0.0,0.02,0.0,2.808,0.0,1.518,0.0,2.282,0.0,0.526,0.0,-0.767,0.0,6.087,0.0,0.05,0.0,0.75,0.0,0.119,0.0,0.754,0.0,0.008,0.0,0.647,0.0,0.014,0.0,0.009,0.0,7,0,1479.162,0.0027,1,0.0
2798,46208,494720,168.795523,168.796391,38.268607,38.269964,6.537,6.437,27.959,47.446,17.628,16.874,0.0014,0.001,17.614,18.394,0.007,0.01,17.673,15.668,0.01,0.003,-12.658,-12.843,0.252,0.176,8.899,10.549,0.52,0.306,0.0,0.0,0.0,0.0,17.496,0.0,17.714,0.0,17.949,0.0,18.16,0.0,0.007,0.0,0.005,0.0,0.003,0.0,0.006,0.0,1.185,0.0,2.21,0.0,0.864,0.0,0.321,0.0,-0.781,0.0,6.019,0.0,0.071,0.0,0.269,0.0,0.183,0.0,0.278,0.0,0.019,0.0,0.628,0.0,0.046,0.0,0.007,0.0,7,0,836.0838,0.00152,1,0.0
2799,263040,4224,23.883588,23.883603,-6.400481,-6.405039,6.768,6.453,24.854,149.757,18.639,11.686,0.0028,0.0002,18.654,12.118,0.021,0.001,18.358,11.114,0.029,0.001,-1.669,-3.321,0.606,0.075,-8.616,-9.116,0.32,0.061,0.0,-14.568,0.0,1.095,18.618,0.0,18.657,0.0,18.775,0.0,18.898,0.0,0.006,0.0,0.011,0.0,0.006,0.0,0.015,0.0,1.388,0.0,2.752,0.0,0.474,0.0,0.914,0.0,-0.692,0.0,6.05,0.0,0.063,0.0,0.107,0.0,0.138,0.0,0.116,0.0,0.021,0.0,0.642,0.0,0.014,0.0,0.01,0.0,7,0,2424.7175,0.00456,1,0.0
2800,1732608,1732736,128.909545,128.909238,15.44069,15.438624,6.217,6.466,20.742,85.909,18.842,15.703,0.0027,0.0007,18.89,16.991,0.024,0.005,18.668,14.573,0.04,0.002,-32.744,-32.106,0.469,0.118,15.622,15.409,0.275,0.067,0.0,0.0,0.0,0.0,18.871,0.0,18.88,0.0,18.95,0.0,19.085,0.0,0.007,0.0,0.004,0.0,0.008,0.0,0.02,0.0,1.502,0.0,3.008,0.0,0.37,0.0,1.132,0.0,-0.75,0.0,6.035,0.0,0.06,0.0,0.078,0.0,0.17,0.0,0.093,0.0,0.045,0.0,0.671,0.0,0.025,0.0,0.01,0.0,7,0,1208.6083,0.00209,1,0.0
2801,1278976,1274752,249.809383,249.83453,47.810173,47.785326,6.669,6.476,73.385,93.415,17.785,11.515,0.0042,0.0003,17.793,12.026,0.029,0.002,17.797,10.874,0.023,0.001,-27.142,-27.462,0.2,0.13,50.751,51.125,0.196,0.145,0.0,-26.674,0.0,3.659,17.739,0.0,17.888,0.0,18.064,0.0,18.272,0.0,0.018,0.0,0.01,0.0,0.008,0.0,0.006,0.0,1.834,0.0,1.845,0.0,1.387,0.0,0.447,0.0,-0.794,0.0,6.004,0.0,0.037,0.0,0.408,0.0,0.142,0.0,0.41,0.0,0.012,0.0,0.64,0.0,0.024,0.0,0.01,0.0,7,0,16219.8734,0.03005,1,0.156
2802,135552,1005824,164.051163,164.0684,-0.106423,-0.104993,6.686,6.477,26.569,78.66,17.656,11.356,0.0035,0.0004,17.63,11.796,0.01,0.001,17.605,10.782,0.013,0.002,-35.144,-35.673,0.55,0.16,-85.671,-84.77,0.879,0.257,0.0,-4.799,0.0,2.328,17.596,0.0,17.703,0.0,17.894,0.0,18.069,0.0,0.012,0.0,0.004,0.0,0.005,0.0,0.004,0.0,7.312,0.0,1.046,0.0,6.953,0.0,0.359,0.0,-0.86,0.0,6.057,0.0,0.074,0.0,2.404,0.0,0.096,0.0,2.407,0.0,0.01,0.0,0.607,0.0,0.025,0.0,0.008,0.0,7,0,9313.7825,0.0173,1,0.077
2803,354688,486656,334.861359,334.859394,-6.458809,-6.465555,6.472,6.486,21.299,78.58,18.333,15.667,0.0022,0.0033,18.323,17.23,0.013,0.015,18.214,14.427,0.025,0.011,7.35,7.615,0.462,0.142,18.965,18.887,0.427,0.141,0.0,0.0,0.0,0.0,18.244,0.0,18.394,0.0,18.59,0.0,18.796,0.0,0.009,0.0,0.004,0.0,0.003,0.0,0.03,0.0,0.98,0.0,3.112,0.0,0.337,0.0,0.643,0.0,-0.719,0.0,6.219,0.0,0.054,0.0,0.068,0.0,0.156,0.0,0.073,0.0,0.023,0.0,0.652,0.0,0.027,0.0,0.01,0.0,7,0,3906.88,0.00702,1,0.006
2804,194816,678656,190.19694,190.196689,27.95636,27.954599,6.591,6.495,53.076,29.462,17.495,18.401,0.0012,0.0019,17.481,20.447,0.006,0.062,17.532,17.072,0.011,0.006,-108.27,-109.594,0.172,0.314,-28.056,-28.166,0.112,0.197,0.0,0.0,0.0,0.0,17.376,0.0,17.576,0.0,17.827,0.0,18.044,0.0,0.004,0.0,0.004,0.0,0.004,0.0,0.004,0.0,1.597,0.0,1.914,0.0,1.299,0.0,0.298,0.0,-0.727,0.0,5.961,0.0,0.06,0.0,0.419,0.0,0.165,0.0,0.425,0.0,0.015,0.0,0.63,0.0,0.042,0.0,0.007,0.0,7,0,969.4173,0.00177,1,0.0
2805,192640,192512,189.287855,189.289148,31.683055,31.682497,7.026,6.527,24.945,25.442,18.602,18.483,0.0021,0.0019,18.74,20.242,0.023,0.087,18.398,17.157,0.021,0.008,29.249,29.349,0.316,0.319,-110.558,-110.563,0.258,0.248,0.0,0.0,0.0,0.0,18.699,0.0,18.616,0.0,18.67,0.0,18.718,0.0,0.006,0.0,0.005,0.0,0.008,0.0,0.013,0.0,5.538,0.0,1.244,0.0,4.697,0.0,0.841,0.0,-0.796,0.0,5.94,0.0,0.06,0.0,2.635,0.0,0.224,0.0,2.679,0.0,0.056,0.0,0.608,0.0,0.071,0.0,0.008,0.0,7,0,632.1732,0.00123,1,0.0
2806,1470208,431360,195.646975,195.643529,52.119705,52.117298,6.547,6.553,92.264,59.366,16.646,17.682,0.0013,0.0015,16.526,19.385,0.005,0.04,16.796,16.383,0.006,0.005,-0.101,-0.135,0.097,0.154,-22.834,-22.867,0.096,0.151,0.0,0.0,0.0,0.0,16.473,0.0,16.815,0.0,17.113,0.0,17.369,0.0,0.005,0.0,0.003,0.0,0.002,0.0,0.003,0.0,3.275,0.0,1.347,0.0,3.204,0.0,0.071,0.0,-0.815,0.0,5.952,0.0,0.03,0.0,1.297,0.0,0.133,0.0,1.296,0.0,0.004,0.0,0.603,0.0,0.022,0.0,0.007,0.0,7,0,1761.9899,0.0032,1,0.0
2807,289536,327040,148.095263,148.100968,27.890214,27.883215,6.687,6.576,45.849,157.414,17.225,12.367,0.0011,0.0002,17.171,12.946,0.006,0.001,17.309,11.667,0.007,0.001,21.039,21.259,0.193,0.061,-71.957,-72.304,0.143,0.05,0.0,23.5,0.0,1.101,17.07,0.0,17.338,0.0,17.599,0.0,17.843,0.0,0.004,0.0,0.003,0.0,0.003,0.0,0.005,0.0,1.743,0.0,1.752,0.0,1.553,0.0,0.189,0.0,-0.815,0.0,5.979,0.0,0.057,0.0,0.433,0.0,0.118,0.0,0.432,0.0,0.006,0.0,0.644,0.0,0.014,0.0,0.008,0.0,7,0,4644.1653,0.00863,1,0.009
2808,2599808,2781568,35.056161,35.04928,37.770871,37.771362,6.797,6.596,32.821,125.573,17.958,14.669,0.0024,0.0005,17.945,15.861,0.042,0.004,17.924,13.594,0.016,0.001,35.056,36.333,0.359,0.102,-19.759,-20.069,0.291,0.087,0.0,0.0,0.0,0.0,17.895,0.0,18.017,0.0,18.192,0.0,18.374,0.0,0.002,0.0,0.004,0.0,0.005,0.0,0.007,0.0,1.524,0.0,2.08,0.0,1.021,0.0,0.503,0.0,-0.747,0.0,6.031,0.0,0.067,0.0,0.284,0.0,0.118,0.0,0.287,0.0,0.011,0.0,0.656,0.0,0.018,0.0,0.01,0.0,7,0,2892.5272,0.00546,1,0.002
2809,1698304,153216,125.081248,125.073099,25.509718,25.4966,6.724,6.63,44.986,116.541,17.654,8.317,0.0021,0.0004,17.535,8.525,0.015,0.001,17.603,8.006,0.016,0.002,6.083,6.33,0.242,0.088,-35.794,-36.05,0.16,0.06,0.0,25.639,0.0,0.713,17.559,0.0,17.769,0.0,17.98,0.0,18.2,0.0,0.007,0.0,0.004,0.0,0.004,0.0,0.016,0.0,1.346,0.0,2.109,0.0,0.975,0.0,0.371,0.0,-0.763,0.0,5.988,0.0,0.008,0.0,0.27,0.0,0.1,0.0,0.271,0.0,0.011,0.0,0.642,0.0,0.018,0.0,0.006,0.0,7,0,8052.2823,0.01504,1,0.061
2810,121984,122624,246.90658,246.916792,68.34741,68.349047,6.385,6.64,44.894,88.862,18.414,16.879,0.0019,0.0013,18.46,18.463,0.02,0.017,18.215,15.642,0.026,0.004,58.489,58.239,0.243,0.13,-33.632,-33.482,0.313,0.165,0.0,0.0,0.0,0.0,18.44,0.0,18.446,0.0,18.536,0.0,18.645,0.0,0.008,0.0,0.005,0.0,0.006,0.0,0.015,0.0,2.42,0.0,1.724,0.0,1.687,0.0,0.733,0.0,-0.712,0.0,5.99,0.0,0.058,0.0,0.516,0.0,0.15,0.0,0.527,0.0,0.019,0.0,0.64,0.0,0.025,0.0,0.01,0.0,7,0,2316.1844,0.00411,1,0.0
2811,1843072,1843328,203.746505,203.773051,48.719566,48.720288,6.504,6.643,23.117,278.081,19.485,9.263,0.0038,0.0002,19.62,9.577,0.029,0.001,19.149,8.817,0.032,0.001,-85.455,-85.835,0.39,0.034,92.092,91.216,0.395,0.033,0.0,-51.814,0.0,0.326,19.687,0.0,19.467,0.0,19.401,0.0,19.471,0.0,0.005,0.0,0.018,0.0,0.011,0.0,0.022,0.0,2.646,0.0,2.213,0.0,0.879,0.0,1.768,0.0,-0.68,0.0,5.908,0.0,0.034,0.0,0.22,0.0,0.1,0.0,0.237,0.0,0.044,0.0,0.663,0.0,0.008,0.0,0.006,0.0,7,0,9702.2125,0.01753,1,0.082
2812,904704,904192,229.163651,229.170921,22.834617,22.828296,6.933,6.648,20.891,84.816,19.275,16.335,0.0043,0.0009,19.398,17.867,0.049,0.008,18.86,15.125,0.051,0.003,36.739,36.592,0.582,0.133,-66.476,-66.156,0.553,0.14,0.0,0.0,0.0,0.0,19.356,0.0,19.249,0.0,19.273,0.0,19.362,0.0,0.008,0.0,0.006,0.0,0.01,0.0,0.027,0.0,1.947,0.0,2.889,0.0,0.415,0.0,1.533,0.0,-0.686,0.0,6.021,0.0,0.09,0.0,0.087,0.0,0.156,0.0,0.099,0.0,0.074,0.0,0.621,0.0,0.024,0.0,0.01,0.0,7,0,4783.2683,0.00921,1,0.009
2813,1160960,1169024,311.602133,311.579578,-7.255471,-7.249606,6.145,6.687,24.521,29.67,18.833,18.735,0.0021,0.002,18.842,20.365,0.038,0.087,18.681,17.374,0.023,0.014,58.868,58.532,0.439,0.385,-48.66,-48.331,0.317,0.283,0.0,0.0,0.0,0.0,18.881,0.0,18.893,0.0,18.977,0.0,19.119,0.0,0.004,0.0,0.007,0.0,0.008,0.0,0.021,0.0,1.489,0.0,2.899,0.0,0.419,0.0,1.07,0.0,-0.717,0.0,6.11,0.0,0.037,0.0,0.089,0.0,0.265,0.0,0.129,0.0,0.095,0.0,0.622,0.0,0.069,0.0,0.01,0.0,7,0,13551.1048,0.02313,1,0.123
2814,1414912,1415936,64.611356,64.608918,6.683368,6.677899,7.069,6.696,21.726,75.206,18.737,15.83,0.0046,0.0009,18.867,17.389,0.022,0.009,18.536,14.619,0.03,0.003,28.924,28.308,0.53,0.174,-8.686,-9.08,0.347,0.112,0.0,0.0,0.0,0.0,18.801,0.0,18.773,0.0,18.802,0.0,18.879,0.0,0.004,0.0,0.01,0.0,0.005,0.0,0.011,0.0,8.994,0.0,0.984,0.0,8.364,0.0,0.63,0.0,-0.977,0.0,6.46,0.0,0.062,0.0,2.841,0.0,0.135,0.0,2.849,0.0,0.016,0.0,0.583,0.0,0.031,0.0,0.018,0.0,7,0,3045.6841,0.00598,1,0.003
2815,839680,713216,18.035877,18.033637,4.919138,4.916251,6.981,6.697,45.405,127.993,16.844,9.536,0.0021,0.0003,16.71,9.802,0.01,0.002,16.96,9.144,0.007,0.002,24.882,23.239,0.528,0.118,16.44,16.565,0.158,0.07,0.0,26.542,0.0,0.202,16.64,0.0,16.95,0.0,17.155,0.0,17.411,0.0,0.004,0.0,0.005,0.0,0.006,0.0,0.017,0.0,3.473,0.0,1.342,0.0,3.38,0.0,0.093,0.0,-0.802,0.0,5.952,0.0,0.093,0.0,1.676,0.0,0.144,0.0,1.674,0.0,0.005,0.0,0.639,0.0,0.018,0.0,0.009,0.0,7,0,1881.7389,0.00365,1,0.0
2816,1123968,107136,165.32699,165.325615,60.670588,60.674252,6.72,6.7,86.797,253.841,16.865,11.862,0.0013,0.0002,16.754,12.33,0.005,0.001,16.99,11.257,0.007,0.001,-21.108,-21.282,0.106,0.036,-10.117,-10.826,0.129,0.041,0.0,8.457,0.0,0.625,16.686,0.0,16.99,0.0,17.29,0.0,17.527,0.0,0.003,0.0,0.004,0.0,0.003,0.0,0.007,0.0,2.22,0.0,1.562,0.0,2.101,0.0,0.119,0.0,-0.763,0.0,5.891,0.0,0.032,0.0,0.637,0.0,0.115,0.0,0.636,0.0,0.004,0.0,0.643,0.0,0.008,0.0,0.005,0.0,7,0,1995.5058,0.00373,1,0.0
2817,517888,5546112,297.124136,297.132658,-23.289931,-23.275026,6.69,6.718,44.836,87.878,17.912,16.603,0.0031,0.0011,17.928,18.162,0.017,0.019,17.835,15.392,0.022,0.002,13.067,13.288,0.265,0.137,-4.298,-4.574,0.208,0.103,0.0,0.0,0.0,0.0,17.878,0.0,17.989,0.0,18.153,0.0,18.326,0.0,0.009,0.0,0.01,0.0,0.007,0.0,0.013,0.0,7.247,0.0,1.061,0.0,6.834,0.0,0.412,0.0,-0.814,0.0,6.197,0.0,0.037,0.0,2.554,0.0,0.107,0.0,2.557,0.0,0.01,0.0,0.596,0.0,0.024,0.0,0.009,0.0,7,0,9059.2134,0.01684,1,0.074
2818,946944,4691968,116.078569,116.085168,0.91227,0.903705,6.871,6.755,25.0,108.27,18.807,15.911,0.0022,0.0007,18.906,17.117,0.018,0.004,18.539,14.834,0.022,0.001,28.649,28.363,0.441,0.104,1.283,1.007,0.296,0.067,0.0,0.0,0.0,0.0,18.912,0.0,18.796,0.0,18.846,0.0,18.925,0.0,0.011,0.0,0.016,0.0,0.007,0.0,0.009,0.0,5.931,0.0,1.17,0.0,5.086,0.0,0.845,0.0,-0.747,0.0,6.115,0.0,0.064,0.0,1.957,0.0,0.114,0.0,1.965,0.0,0.016,0.0,0.625,0.0,0.02,0.0,0.01,0.0,7,0,5664.5243,0.01081,1,0.023
2819,648704,648832,35.781245,35.783488,14.142925,14.139579,6.673,6.777,23.563,137.712,18.31,10.361,0.0038,0.0005,18.226,10.687,0.036,0.002,18.168,9.908,0.03,0.002,9.481,9.66,0.526,0.094,-16.066,-15.346,0.357,0.071,0.0,4.621,0.0,0.539,18.15,0.0,18.244,0.0,18.369,0.0,18.584,0.0,0.003,0.0,0.01,0.0,0.022,0.0,0.026,0.0,1.579,0.0,2.034,0.0,1.098,0.0,0.481,0.0,-0.732,0.0,6.312,0.0,0.163,0.0,0.334,0.0,0.15,0.0,0.337,0.0,0.009,0.0,0.646,0.0,0.015,0.0,0.011,0.0,7,0,2152.9595,0.00399,1,0.0
2820,2320512,2320128,118.165664,118.16686,25.597232,25.597221,6.501,6.787,62.823,73.098,17.162,17.011,0.001,0.0009,17.1,18.422,0.006,0.015,17.229,15.823,0.014,0.003,-60.948,-60.048,0.164,0.146,0.424,-0.109,0.106,0.094,0.0,0.0,0.0,0.0,17.011,0.0,17.272,0.0,17.545,0.0,17.773,0.0,0.006,0.0,0.002,0.0,0.003,0.0,0.007,0.0,3.807,0.0,1.301,0.0,3.64,0.0,0.167,0.0,-0.798,0.0,6.032,0.0,0.05,0.0,1.616,0.0,0.142,0.0,1.616,0.0,0.008,0.0,0.598,0.0,0.029,0.0,0.009,0.0,7,0,597.755,0.00108,1,0.0
2821,2585600,2632192,65.243625,65.249377,-23.962019,-23.963586,6.817,6.812,90.733,294.019,17.184,12.407,0.0009,0.0001,17.132,13.041,0.005,0.001,17.265,11.664,0.007,0.001,3.725,3.796,0.098,0.03,-13.472,-13.394,0.128,0.042,0.0,45.38,0.0,0.804,17.051,0.0,17.303,0.0,17.547,0.0,17.788,0.0,0.006,0.0,0.004,0.0,0.004,0.0,0.005,0.0,2.553,0.0,1.495,0.0,2.357,0.0,0.195,0.0,-0.761,0.0,5.948,0.0,0.052,0.0,0.757,0.0,0.109,0.0,0.755,0.0,0.005,0.0,0.62,0.0,0.007,0.0,0.008,0.0,7,0,2896.257,0.00548,1,0.002
2822,1982080,1981824,171.243974,171.243437,-25.72535,-25.726833,7.004,6.813,56.833,87.918,17.329,15.667,0.001,0.0007,17.303,16.996,0.006,0.004,17.365,14.525,0.009,0.002,-23.726,-25.203,0.194,0.128,-18.148,-18.309,0.137,0.091,0.0,0.0,0.0,0.0,17.227,0.0,17.416,0.0,17.663,0.0,17.834,0.0,0.005,0.0,0.004,0.0,0.003,0.0,0.01,0.0,6.346,0.0,1.076,0.0,6.099,0.0,0.247,0.0,-0.916,0.0,5.999,0.0,0.061,0.0,2.04,0.0,0.095,0.0,2.04,0.0,0.009,0.0,0.574,0.0,0.024,0.0,0.008,0.0,7,0,801.7591,0.00156,1,0.0
2823,327040,837760,216.560736,216.556043,30.867041,30.867259,6.334,6.818,33.195,198.517,18.608,13.817,0.0018,0.0005,18.617,14.991,0.014,0.002,18.437,12.744,0.017,0.002,-34.855,-35.41,0.348,0.06,-3.659,-4.141,0.364,0.062,0.0,0.0,0.0,0.0,18.62,0.0,18.663,0.0,18.766,0.0,18.884,0.0,0.006,0.0,0.01,0.0,0.006,0.0,0.007,0.0,1.438,0.0,3.058,0.0,0.362,0.0,1.076,0.0,-0.603,0.0,5.886,0.0,0.04,0.0,0.065,0.0,0.113,0.0,0.072,0.0,0.022,0.0,0.64,0.0,0.011,0.0,0.008,0.0,7,0,2293.2092,0.00403,1,0.0
