,Gaia2,Gmag,bp_rp,bp_g,g_rp,ra,de,PDis,plx,Sep,pmRA,pmDE,Age,e_Age,PreAge,e_PreAge,CoolAge,feh,DM,Av,Nb,PCont,l,b
1555,2877617990853335424,13.939518,2.0452194,1.0377073,1.0075121,1.807429,37.310285,0.00285,7.999,1324.1761,81.548,-46.01300000000001,2.754,0.308,1.248,0.317,1.506,-0.632,5.7189999999999985,0.12,7,0.0,113.26804546600346,-24.73050054571937
1556,2879667068210826752,6.379441,0.71750975,0.30243683,0.41507292,358.233596,36.953866,0.01289,19.53,2376.3357,-123.279,-90.28,2.855,0.195,0.823,0.209,2.031,-0.7509999999999999,3.981,0.11,7,0.0,110.12442532332993,-24.458624991433567
1557,2881808504545161344,16.218803,2.2879992,1.2036877,1.0843115,0.252197,39.670002,0.00181,3.022,2157.7791,22.087,0.018000000000000002,7.761,2.919,7.257999999999999,2.93,0.503,-0.949,7.846,0.08800000000000001,7,0.0,112.47896237764613,-22.175982144994887
1558,2883848751449914880,17.541683,3.3484707,1.995184,1.3532867,87.791859,-38.118171,0.03829,9.434,14612.4164,-7.252999999999999,215.249,1.54,0.105,0.041,0.002,1.499,-0.6559999999999999,5.295,0.134,3,0.13699999999999998,243.91255217635955,-27.612693848478642
1559,2883981173881629440,17.996904,2.662243,1.4512959,1.210947,88.322914,-37.512726,0.01987,3.536,20232.6456,1.671,-25.889,0.5539999999999999,0.198,0.236,0.172,0.317,-0.695,7.417999999999997,0.153,3,0.196,243.3697782765664,-27.0558473402181
1560,2884639953145722880,15.435299,2.628025,1.445385,1.1826401000000002,92.568399,-37.931714,0.00612,11.323,1946.4934,-26.715,-158.102,3.276,0.315,0.096,0.015,3.179,-0.6729999999999999,4.806,0.073,3,0.0,244.8208153198925,-23.93562469536982
1561,2890464822152028288,15.394117,1.9061289,0.94086075,0.96526814,89.285225,-32.195755,0.00432,2.6260000000000003,5922.8789,9.605,15.927,0.495,0.113,0.17800000000000002,0.076,0.316,-0.6679999999999999,8.0,0.094,7,0.028,237.93479689171485,-24.81688766732677
1562,2890724822292698496,12.672116,0.92956066,0.39489937,0.5346613,88.910852,-31.708066,0.00313,2.668,4219.7552,28.506,-4.834,2.784,2.065,2.455,2.044,0.329,-0.763,7.997999999999997,0.135,7,0.008,237.31631661019955,-24.97182662910613
1563,2892274858810328320,15.013481,1.6271105,0.77399254,0.85311794,96.49264,-32.434857,0.00898,2.652,12187.4946,10.294,-14.183,1.371,1.107,1.089,1.084,0.282,-0.7609999999999999,8.046,0.073,7,0.106,240.32482733939025,-19.13896922765213
1564,2898991809704820096,16.805508,2.4901485,1.3530636,1.137085,96.161858,-27.327059,0.00125,3.728,1203.7466,-13.287,12.459,6.049,2.517,5.291,2.53,0.758,-0.8059999999999999,7.298999999999999,0.104,7,0.0,235.20116689444203,-17.550307253637442
1565,2899048606352190080,16.304973999999998,2.4625292,1.3220158000000002,1.1405134,96.165909,-26.768454,0.00824,6.374,4655.6784,25.91,95.304,2.515,0.364,1.355,0.375,1.16,-0.713,6.132999999999999,0.07200000000000001,7,0.009000000000000001,234.66007724179798,-17.336802979130418
1566,2899733121059922560,13.145222,1.565135,0.7412939000000001,0.8238411,94.496587,-26.215209,0.00691,6.0829999999999975,4087.7486,-12.185,-12.171,2.715,0.636,2.08,0.639,0.635,-0.746,6.239,0.053,7,0.006999999999999999,233.53314180614385,-18.515172649190315
1567,2900088950510841216,17.9884,3.3939667,2.046362,1.3476048,95.467783,-25.840205,0.00106,9.05,423.5318,132.79399999999998,-69.891,8.744,2.332,5.766,2.469,2.978,-0.8029999999999999,5.384,0.08199999999999999,7,0.0,233.51130884610717,-17.565544720285757
1568,2900148805174889728,14.871331,2.3187218,1.2216844999999998,1.0970373,94.832546,-25.711812,0.01995,4.203,17086.148999999998,-16.309,-56.67,1.269,0.095,0.398,0.112,0.871,-0.634,7.028,0.063,7,0.166,233.16003678178103,-18.047055086984198
1569,2900914786821291136,12.775258,1.6418171,0.78842545,0.85339165,85.854281,-33.610997999999995,0.00285,9.752,1051.1478,2.278,24.84,3.452,1.169,2.044,1.195,1.408,-0.754,5.183,0.051,7,0.0,238.53313171183885,-27.9810401447271
1570,2905912891802939776,13.122178,1.1391143999999995,0.4985342,0.6405801999999999,82.97397600000002,-29.255745,0.00404,3.768,3855.554,4.838,20.149,1.42,0.258,0.913,0.259,0.508,-0.725,7.192,0.066,7,0.006,232.9946927994416,-29.14045172944337
1571,2906050914871785344,14.421105,2.203228,1.1411104,1.0621176,79.731151,-30.448691,0.0063100000000000005,6.428,3534.3561,35.44300000000001,5.194,1.207,0.16699999999999998,0.652,0.172,0.555,-0.6709999999999999,6.005,0.032,7,0.005,233.44442430258005,-32.17076785856848
1572,2906576305334290176,13.183004,1.2065973,0.53593445,0.6706629,81.978854,-29.118313,0.003820000000000001,4.306,3197.7904,-8.727,0.804,1.078,0.212,0.7440000000000001,0.209,0.334,-0.768,6.915,0.054000000000000006,7,0.003,232.5598221021764,-29.93449571812978
1573,2906843456597129216,15.875832999999998,2.6365824,1.44909,1.1874924,81.456288,-28.538373,0.0014,8.454,596.3437,-10.352,5.363,6.297999999999999,2.107,5.607,2.114,0.6920000000000001,-0.8390000000000001,5.488,0.06,7,0.0,231.7674439644992,-30.20963297677838
1574,2910492735690167680,14.030183,1.7739058,0.86505985,0.9088459,88.874122,-28.063915,0.00707,5.487,4638.279,-1.898,33.149,1.206,0.052000000000000005,0.298,0.061,0.908,-0.62,6.426,0.051,7,0.009000000000000001,233.50897145528373,-23.84840388616222
1575,2911288266712775424,16.986279999999994,3.208622,1.8979988,1.3106232,90.64485,-25.541205,0.0011,11.753,336.0337,4.617,-216.585,1.574,0.087,0.424,0.099,1.149,-0.682,4.753,0.013,7,0.0,231.52641003106498,-21.49987946805096
1576,2912040843765017472,18.108736,2.8597603,1.5883732,1.2713871,93.097408,-25.400241,0.03518,6.0,20237.0579,-12.699000000000002,65.22399999999999,1.923,0.08800000000000001,0.131,0.018000000000000002,1.791,-0.6679999999999999,6.2120000000000015,0.079,7,0.196,232.24032807411567,-19.384483879744245
1577,2912907194505925248,15.646503,2.1259851000000003,1.0905247,1.0354605,92.495045,-24.499476,0.00508,4.019,4548.0991,17.465999999999998,11.661,1.177,0.047,0.281,0.055,0.8959999999999999,-0.6579999999999999,7.066,0.034,7,0.009000000000000001,231.13860033049642,-19.559769527285866
1578,2913069986647926400,12.325746,0.8753462,0.36398888,0.5113573,90.465883,-24.575151,0.00528,3.253,5841.2074,-1.676,41.788,2.377,0.657,2.08,0.654,0.297,-0.833,7.547999999999999,0.069,7,0.027000000000000003,230.49509351796192,-21.30603886436085
1579,2915129857261094656,17.81704,3.0417747000000004,1.755043,1.2867316999999998,86.472394,-24.705389,0.00817,7.582999999999997,3878.6688,41.701,-92.233,3.037,0.14400000000000002,0.269,0.054000000000000006,2.768,-0.677,5.689,0.081,7,0.006,229.2464451775623,-24.75161208072905
1580,2915951776564747008,16.268944,3.2557907000000004,1.9328194,1.3229713,87.513129,-22.993182,0.00337,17.24,695.5817,33.903,-118.313,2.128,0.255,0.982,0.261,1.146,-0.698,3.901,0.035,7,0.0,227.85316651253845,-23.262366827620664
1581,2918665470041992192,10.353039,1.2099705,0.5470581,0.66291237,101.114338,-28.545581,0.00442,15.343,1036.5993,-111.963,-94.68,2.932,0.6679999999999999,2.396,0.669,0.536,-0.774,4.418,0.108,7,0.0,238.12763928909146,-13.98713916305598
1582,2919699496307498624,17.699938,2.6838417000000003,1.4887829,1.1950588,100.268233,-27.103587,0.00141,3.267,1548.9233,13.593,-2.111,2.149,1.157,2.083,1.158,0.067,-0.762,7.755,0.083,7,0.0,236.45686510957592,-14.097019979971925
1583,2919750657955207168,18.310806,2.742033,1.4929333,1.2490997,99.30202,-27.666167,0.00094,3.639,930.4343,7.955,-39.933,3.767,2.4730000000000003,3.589,2.482,0.17800000000000002,-0.7190000000000001,7.4289999999999985,0.048,7,0.0,236.6399574416179,-15.1075380713203
1584,2920188332305766656,14.823859,2.696065,1.4985228000000002,1.1975421999999998,101.743121,-26.149937,0.00165,16.02,368.8516,16.168,89.54299999999998,7.816,2.272,6.5360000000000005,2.2840000000000003,1.281,-0.8240000000000001,4.462,0.094,7,0.0,236.11060660784256,-12.505110346302883
1585,2920275228083781248,16.83977,3.0957165,1.8106594,1.2850571000000002,101.977418,-25.68661,0.00429,13.074000000000002,1181.6363,128.595,206.703,9.537,1.592,3.142,1.843,6.395,-0.763,4.803,0.138,7,0.0,235.76771249766412,-12.121899425880034
1586,2922471090248601344,12.760743,1.0435762,0.44827652,0.5952997,105.031459,-23.241879,0.00446,3.863,4154.0037,8.164,-32.373000000000005,9.731,2.54,8.972999999999997,2.546,0.758,-1.052,7.686,0.106,7,0.006999999999999999,234.7228687797381,-8.565788433579549
1587,2923060806432448256,14.435007999999998,1.9877701,1.0006218,0.9871483,98.848717,-25.980753,0.00212,5.862,1298.9445,2.125,-23.146,8.271,2.685,6.718,2.705,1.5530000000000002,-0.915,6.4,0.104,7,0.0,234.8714658604353,-14.8157094222051
1588,2923112139881354496,11.92222,0.72150326,0.28728676,0.4342165,99.186677,-25.480118,0.01581,3.031,18771.9925,8.877,-16.594,1.838,0.461,1.21,0.47,0.628,-0.723,7.794,0.052000000000000005,7,0.183,234.5219431827396,-14.337277491572342
1589,2923664300877486336,15.907078,1.6961631999999998,0.8163623999999999,0.8798007999999999,100.334854,-24.379639,0.00231,2.154,3857.32,7.002000000000002,-7.995,10.71,2.1180000000000003,10.318,2.1180000000000003,0.392,-1.231,8.561,0.135,7,0.006,233.9198343464582,-12.93987925442639
1590,2924991750710239872,15.199095000000002,2.1072664,1.078516,1.0287504,99.009436,-22.787523,0.00148,5.6229999999999976,944.9784,37.044,-4.666,5.874,1.91,4.779,1.919,1.096,-0.785,6.537000000000001,0.068,7,0.0,231.91758350695545,-13.397388980625715
1591,2925092837061864832,15.330689,2.2549334,1.177928,1.0770053999999998,101.149254,-24.47506700000001,0.00305,5.898,1899.2141,39.717,-20.259,1.568,0.306,1.146,0.308,0.422,-0.7090000000000001,6.147,0.005,7,0.0,234.3216580664568,-12.303344682296455
1592,2926304090858303360,13.082361,0.9194164,0.38445568,0.53496075,99.3838,-22.730044,0.00554,1.808,11021.1937,-0.404,-12.627,4.598,3.012,4.27,2.9960000000000004,0.328,-0.818,9.019,0.157,7,0.096,232.00887642088017,-13.058891708834029
1593,2927186032324661760,18.777449,3.4445972,1.903944,1.5406532,100.296412,-20.463065,0.00097,15.202,227.0576,5.004,2.638,1.071,0.057,0.32,0.057,0.75,-0.67,4.072,0.066,7,0.0,230.26089269068927,-11.344138570507159
1594,2928571627439843456,13.35973,1.1200705,0.48941517,0.6306553,105.463957,-22.624315,0.00274,3.284,3005.5114,-9.586,12.913,4.135,1.349,3.817,1.3430000000000002,0.318,-0.878,7.468,0.018000000000000002,7,0.003,234.33882974051915,-7.936828906239443
1595,2937158744526468352,16.760525,2.2130299,1.1474247,1.0656052,97.790975,-21.899857,0.00159,3.326,1719.4969,-29.038,22.859,9.887,2.487,9.012,2.494,0.875,-1.082,7.646,0.117,7,0.0,230.61066269902,-14.06537793465219
1596,2937717120332598528,12.562159,1.5901947,0.75785637,0.83233833,94.604065,-21.825913,0.00997,9.02,3979.3395,4.768,-67.846,1.348,0.141,0.6,0.145,0.747,-0.6709999999999999,5.5070000000000014,0.026,7,0.006999999999999999,229.31580759008503,-16.747761460632557
1597,2938754342055905024,14.3805275,1.6943998,0.81824493,0.8761549000000001,99.236514,-21.049485,0.00635,4.208,5430.1893,12.457,35.975,1.594,0.333,1.212,0.332,0.382,-0.755,6.928,0.046,7,0.019,230.38146757830654,-12.489672152425875
1598,2939660167838017920,16.93669,2.7743378,1.5605812,1.2137566,99.340408,-18.983198,0.0014199999999999998,9.023,565.1452,116.699,-129.559,10.998,1.825,8.666,1.856,2.332,-1.159,5.972,0.07400000000000001,7,0.0,228.5046712725483,-11.53605336857657
1599,2942091875239590784,16.746585999999994,3.1538086,1.8470707,1.3067379,91.632104,-19.833913,0.01188,14.688,2893.7043,220.862,-71.169,1.646,0.163,0.653,0.17,0.993,-0.693,4.44,0.033,7,0.002,226.25201039944463,-18.524922563479176
1600,2944664423209683200,18.21924,3.2922172999999995,1.8855114,1.4067059,94.36062,-16.642135,0.02868,7.947999999999999,12808.5266,75.75,53.828,1.5719999999999998,0.328,1.075,0.334,0.4970000000000001,-0.828,5.47,0.009000000000000001,7,0.113,224.28843061399272,-14.869133060247847
1601,2948194302215255424,16.295273,2.097412,1.0614834,1.0359287,105.251105,-15.343081,0.0053100000000000005,2.6210000000000004,7292.0646,-24.599,5.199,6.051,2.86,5.846,2.865,0.205,-0.873,7.897,0.02,7,0.051,227.6911399828318,-4.86666962161319
1602,2950775749358373888,12.994158,1.1570348999999998,0.5119895999999999,0.6450453,98.930363,-14.610092000000002,0.00237,3.711,2301.1215,3.287,-11.51,9.287,2.633,9.024,2.628,0.263,-1.156,8.097000000000001,0.05,7,0.0,224.30904002865523,-10.022177247799457
1603,2951457790164812416,9.550062,0.47657776,0.19046307,0.2861147,97.528892,-13.778117000000002,0.00462,4.377,3802.1181,-17.335,-4.768,10.028,2.104,9.883,2.102,0.145,-1.177,6.784,0.009000000000000001,7,0.006,222.94951934916767,-10.888650052742038
1604,2953878777330878720,17.025059,2.6252356,1.4435444,1.1816912,101.024613,-11.502914,0.0018,6.631,978.7886,-8.31,7.282,1.9,0.097,0.156,0.026,1.744,-0.6559999999999999,5.897,0.08800000000000001,7,0.0,222.390666951596,-6.826050753386397
1605,2954744123041086464,12.16709,0.9859438,0.4220667,0.5638771,77.62858100000003,-28.513227,0.0056,4.716,4271.9928,13.833,-10.87,1.406,0.031,0.21600000000000005,0.035,1.19,-0.662,6.6610000000000005,0.052000000000000005,7,0.008,230.65637148041063,-33.43747050297134
1606,2955356452235737088,16.743326,2.4937706000000004,1.3408833,1.1528873,80.300107,-27.041624,0.00398,4.793,2989.8206,27.475,39.192,1.403,0.045,0.184,0.03,1.219,-0.6779999999999999,6.681,0.077,7,0.003,229.7624261476556,-30.758196541844924
1607,2955834327476241536,17.224695,2.3742352,1.2642421999999998,1.109993,77.120453,-27.069253000000003,0.00273,2.9530000000000003,3326.1114,-4.167,1.564,10.328,1.709,10.259,1.7080000000000002,0.068,-1.516,7.427,0.002,7,0.004,228.84437659603446,-33.481159496202395
1608,2956807841944132864,16.834599,2.9192514,1.6719341,1.2473173,82.381766,-26.043161,0.00621,9.556,2329.7541,50.652,12.412,1.723,0.325,1.269,0.326,0.454,-0.7340000000000001,5.1789999999999985,0.019,7,0.0,229.313117369318,-28.681544513224416
1609,2958379692597680384,17.942616,2.8073902000000004,1.5433235,1.2640667,81.280908,-24.054964,0.00247,6.079,1460.6854,3.649,-15.33,4.086,1.506,3.882,1.507,0.204,-0.698,6.15,0.033,7,0.0,226.79945734913952,-28.996481350835165
1610,2960141900499580288,18.989487,2.8514576000000003,1.5244274,1.3270302,75.365332,-25.030971,0.00196,4.955,1449.1692,-3.693,-32.29,1.903,0.612,1.5119999999999998,0.629,0.392,-0.7390000000000001,6.694,0.06,7,0.0,225.94982841248088,-34.41696638210275
1611,2961320340744309760,17.417929,2.592949,1.4124565,1.1804924,79.797147,-23.230249,0.0014199999999999998,3.235,1576.3599,38.359,32.327,2.958,1.355,2.659,1.365,0.299,-0.779,7.56,0.063,7,0.0,225.39662496099498,-30.01485297540657
1612,2962469536554311680,17.606022,2.353428,1.2389278,1.1145,77.851781,-21.976203,0.00245,2.572,3427.1882,-14.812,-15.659,1.915,1.0490000000000002,1.793,1.055,0.122,-0.784,8.036,0.067,7,0.004,223.3354569116832,-31.301074889768966
1613,2963296987772631424,9.902354,0.9365711,0.40285206,0.53371906,79.156287,-19.839958,0.0198,13.195,5463.8875,0.499,177.33900000000003,3.0460000000000003,0.19,0.81,0.201,2.236,-0.655,4.53,0.068,7,0.019,221.49118690161308,-29.425823897020532
1614,2964776930424653184,12.3357935,1.393199,0.6424494000000001,0.7507496,82.330552,-22.568581,0.00372,9.007,1535.171,-37.306,-43.01,2.593,0.31,1.178,0.319,1.415,-0.6970000000000001,5.32,0.066,7,0.0,225.57024461921506,-27.59394335810784
1615,2965245489879220096,17.905529,2.9849625,1.7041359,1.2808266,85.645274,-20.760938,0.00172,4.7330000000000005,1305.225,-3.482,-11.704,1.685,0.311,0.914,0.34,0.7709999999999999,-0.711,6.767,0.07400000000000001,7,0.0,224.89745107327408,-24.074076503289085
1616,2965805489192449664,16.626932,2.0723515,1.0477371,1.0246143,88.42123199999996,-20.848649,0.0016600000000000002,2.035,2932.1589,10.539,-1.022,8.977,2.526,8.898,2.525,0.079,-1.148,8.453,0.021,7,0.002,226.02567396339248,-21.694757262570096
1617,2965898604083081728,15.839676999999998,1.80579,0.88511944,0.9206705,87.75198499999998,-20.279323,0.01184,3.13,13624.8916,50.351000000000006,5.479,2.418,0.765,2.096,0.7659999999999999,0.322,-0.7340000000000001,7.702000000000001,0.071,7,0.124,225.20406880534642,-22.062813717301392
1618,2966010445032136704,16.141289999999998,2.6741915,1.4588814,1.2153101,86.607732,-20.576031,0.00109,10.415,376.6725,-1.489,-73.351,5.473,1.666,4.66,1.671,0.813,-0.848,5.065,0.053,7,0.0,225.0703606739946,-23.16853036790913
1619,2967094116820331648,17.619526,3.135538,1.8190079,1.3165302,85.342019,-19.349409,0.0029100000000000003,7.1320000000000014,1469.7463,-39.463,13.651,3.572,1.317,3.406,1.3159999999999998,0.16699999999999998,-0.8640000000000001,5.771,0.012,7,0.0,223.34696102006802,-23.817972058734608
1620,2968432153752855808,18.24018,3.5498066,2.1525688,1.3972378,81.40611700000002,-19.631194,0.00179,9.329,682.9991,-32.344,-18.606,1.917,0.08900000000000001,0.417,0.101,1.5,-0.69,5.283,0.049,7,0.0,222.12834090732798,-27.373021470347748
1621,2969911546644921728,16.298579999999998,1.9448881,0.9758053,0.96908283,81.223399,-17.977616,0.00746,2.303,11654.8814,-16.495,-12.322,3.667,1.702,3.378,1.709,0.289,-0.8220000000000001,8.373,0.05,7,0.102,220.32814862942348,-26.927566240707588
1622,2975918006870459136,17.014313,2.538022,1.3463001,1.1917219,75.00430300000002,-19.741007,0.00114,4.296,951.0521,10.057,-44.53100000000001,3.187,1.155,2.755,1.164,0.4320000000000001,-0.775,6.954,0.069,7,0.0,219.78950390927432,-33.05299975074418
1623,2978215333336454016,18.351887,2.656971,1.4333038,1.2236671,69.904975,-19.255694,0.00108,4.883,764.8621,22.451,48.598,1.712,0.534,1.371,0.546,0.341,-0.757,6.607,0.055,7,0.0,217.21574004294362,-37.40331290175
1624,2978359884755743872,9.696196,1.0508652,0.46430016,0.586565,67.997276,-19.650958,0.02315,4.312,19328.8845,16.570999999999998,-38.951,2.79,0.109,0.235,0.076,2.555,-0.653,6.943,0.071,7,0.188,216.91685646806167,-39.23002214249153
1625,2979817149980057088,10.72763,0.8936777,0.3807335,0.5129442,74.722811,-17.129901,0.00797,4.472,6414.4727,32.852,-15.878,1.5,0.3,0.944,0.307,0.556,-0.723,6.9929999999999986,0.093,7,0.037000000000000005,216.77737176864937,-32.36998133629543
1626,2981590730954537984,16.989017,3.0472307,1.6917458,1.355485,79.767841,-18.024451000000006,0.00064,11.679,192.6611,11.171,-31.716,4.664,1.484,4.387,1.481,0.276,-0.8290000000000001,4.824,0.026,7,0.0,219.7974735172426,-28.23035557484577
1627,2983194815340482688,16.611895,3.3520203,2.0067596,1.3452606000000005,78.9324,-15.89798,0.00141,9.934,510.4641,-5.573,-77.64399999999998,1.7180000000000002,0.13,0.5670000000000001,0.14,1.151,-0.7140000000000001,5.235,0.058,7,0.0,217.22083472690068,-28.16777424675996
1628,2983198594909496320,11.044039,1.5875063,0.7605543,0.826952,78.58022,-16.022728,0.00312,16.805,665.9682,42.831,81.62100000000002,4.973,1.594,4.544,1.594,0.429,-0.789,4.09,0.083,7,0.0,217.20371269276558,-28.528312142563664
1629,2985572199997589632,16.240725,2.1351442000000005,1.0950298,1.0401144,82.35671500000002,-13.142559,0.01948,4.0939999999999985,17127.9504,28.113000000000003,72.74600000000002,7.919,2.645,7.39,2.653,0.529,-0.893,7.365,0.078,7,0.166,215.8712910447848,-24.03126033608921
1630,2986295399474335744,16.923513,2.6589222,1.465641,1.1932812,75.121329,-15.357682,0.00161,4.354,1328.5992,6.3820000000000014,23.105,1.86,0.458,1.351,0.471,0.509,-0.6990000000000001,7.0379999999999985,0.067,7,0.0,215.0159343411221,-31.345766847738318
1631,2987117254352731904,18.083294,3.2015285,1.8738708,1.3276576999999998,74.096439,-14.862386,0.01483,4.9830000000000005,10854.1004,56.247,-67.822,4.117,2.084,3.805,2.095,0.312,-0.836,6.7639999999999985,0.053,7,0.094,214.02774032540745,-32.06517715870985
1632,2987948313342653696,16.678805999999998,2.728178,1.5177917,1.2103863,74.782279,-13.242437,0.00507,6.084,3000.6134,66.306,-58.633,3.991,1.213,2.954,1.231,1.037,-0.748,6.364,0.061,7,0.003,212.59597905035235,-30.810302784128538
1633,2988279335064381952,16.250114,2.5411777,1.3742199,1.1669579,79.47941999999998,-13.81182,0.00486,6.0939999999999985,2868.1923,-23.97,-24.561,4.396,1.591,3.71,1.6,0.6859999999999999,-0.752,6.476,0.059,7,0.002,215.29317868908763,-26.860473630887352
1634,2991586872201557888,15.968538,2.2550077,1.1805973,1.0744104,88.25761899999998,-17.83689,0.00269,4.204,2302.4161,16.381,16.3,2.008,0.501,1.012,0.529,0.996,-0.67,7.1110000000000015,0.075,7,0.0,222.9773043890836,-20.686444727619246
1635,2993391239505203200,16.62312,2.7006302000000004,1.4939919,1.2066383,95.404139,-14.519976000000002,0.00198,4.254,1674.3786,-4.767,25.535,8.211,2.972,7.557,2.983,0.654,-0.938,7.504,0.129,7,0.0,222.7354220632186,-13.068377594435944
